class,split,mean_intensity,std_intensity,dynamic_range,underexposed,overexposed,low_dynamic_range
pneumonia,train,122.49150305320518,63.85943510422312,255,False,False,False
pneumonia,train,139.8048234342565,33.40795707861937,173,False,False,False
pneumonia,train,114.45347010321353,53.363525528654016,255,False,False,False
pneumonia,train,128.5603093806715,71.83286358222666,255,False,False,False
pneumonia,train,122.32294106752369,58.313169325014876,255,False,False,False
pneumonia,train,121.11753966163212,50.92632321042076,255,False,False,False
pneumonia,train,117.15632222780742,65.95538403930644,255,False,False,False
pneumonia,train,113.78158101243947,62.513405467497975,255,False,False,False
pneumonia,train,140.18277822109332,64.7414287188676,255,False,False,False
pneumonia,train,124.83032699738091,64.01642927312379,255,False,False,False
pneumonia,train,118.7697979582458,52.90654825319195,255,False,False,False
pneumonia,train,129.62876015895813,58.51424925661141,255,False,False,False
pneumonia,train,134.40586128118431,62.60345069267054,255,False,False,False
pneumonia,train,115.04799175569731,48.70846064382047,203,False,False,False
pneumonia,train,110.10502507716049,65.6900041042066,255,False,False,False
pneumonia,train,103.36415401785715,67.2461404320872,255,False,False,False
pneumonia,train,129.83826550747517,71.85842987539465,255,False,False,False
pneumonia,train,127.51077415895236,53.88296958391389,255,False,False,False
pneumonia,train,123.32716132219318,52.49601718286632,255,False,False,False
pneumonia,train,125.34333415975478,63.131815412890695,255,False,False,False
pneumonia,train,136.2458108594031,54.729380302553345,255,False,False,False
pneumonia,train,97.75744110780985,71.31734851673899,255,False,False,False
pneumonia,train,129.2244903846154,53.952055597938426,255,False,False,False
pneumonia,train,144.64611057692306,55.146882084324474,255,False,False,False
pneumonia,train,110.69096123646328,53.85118843285946,255,False,False,False
pneumonia,train,112.80946181860078,61.20862885817429,255,False,False,False
pneumonia,train,123.11679953881797,66.53911420047764,255,False,False,False
pneumonia,train,110.21263004658385,48.998855474026456,255,False,False,False
pneumonia,train,116.63394173722213,55.430814282842924,255,False,False,False
pneumonia,train,138.62128243512973,54.82503617844802,195,False,False,False
pneumonia,train,129.6146674391946,48.740481800973086,255,False,False,False
pneumonia,train,95.97299536932778,52.86377146492894,255,False,False,False
pneumonia,train,143.67315235342693,33.565708628288334,180,False,False,False
pneumonia,train,127.66884759605506,65.88349637705724,255,False,False,False
pneumonia,train,109.19209481426826,65.47749452541812,255,False,False,False
pneumonia,train,142.95281234560278,64.60217966729074,255,False,False,False
pneumonia,train,129.9112047206238,69.67592869111922,255,False,False,False
pneumonia,train,98.9062003212731,68.07348376956956,255,False,False,False
pneumonia,train,119.03622920892495,65.97647703892717,255,False,False,False
pneumonia,train,117.41742194487925,67.2929398784183,255,False,False,False
pneumonia,train,108.86160085279941,55.53165035001513,255,False,False,False
pneumonia,train,145.96501942791005,46.81632348158556,255,False,False,False
pneumonia,train,161.9288592018939,39.77284428629027,255,False,False,False
pneumonia,train,164.24816921201162,32.51262565324576,216,False,False,False
pneumonia,train,132.12555153211818,58.89256037290813,202,False,False,False
pneumonia,train,163.77929323146785,59.363287884597064,255,False,False,False
pneumonia,train,115.09231498614172,53.270302245871704,255,False,False,False
pneumonia,train,132.31362996948513,60.26083091950496,255,False,False,False
pneumonia,train,108.66958562139048,59.6169007078282,255,False,False,False
pneumonia,train,98.9995817853148,44.09526240540613,255,False,False,False
pneumonia,train,137.18880184714916,62.572234654737514,255,False,False,False
pneumonia,train,112.7732401589115,46.81554968078027,255,False,False,False
pneumonia,train,116.49898967978395,51.25777680139112,255,False,False,False
pneumonia,train,121.71105742872807,44.16376490065555,255,False,False,False
pneumonia,train,99.8329737841451,67.53114233451463,255,False,False,False
pneumonia,train,124.23164280494287,52.65782806133153,255,False,False,False
pneumonia,train,105.35683862895716,69.63492592910148,255,False,False,False
pneumonia,train,141.61533954326924,63.048117992265894,255,False,False,False
pneumonia,train,144.517950913242,71.4898047422435,255,False,False,False
pneumonia,train,104.11229258296682,45.42447224938676,255,False,False,False
pneumonia,train,110.96409835018173,63.022438915564564,255,False,False,False
pneumonia,train,118.17008071948987,62.60426707497995,255,False,False,False
pneumonia,train,142.97881624352837,54.097585203362016,255,False,False,False
pneumonia,train,131.8502063629896,53.627162093587344,255,False,False,False
pneumonia,train,95.21216994486093,56.75413343516854,255,False,False,False
pneumonia,train,80.3864751150748,31.751495151866216,255,False,False,False
pneumonia,train,130.51774532979704,56.13007477243692,255,False,False,False
pneumonia,train,97.37449132094497,57.69624787875831,255,False,False,False
pneumonia,train,151.90302783617784,65.70066146983432,255,False,False,False
pneumonia,train,128.8127192678761,41.17247505841381,202,False,False,False
pneumonia,train,117.99802139945652,53.51326863179364,255,False,False,False
pneumonia,train,146.5197922515441,48.19805889342997,255,False,False,False
pneumonia,train,122.79226563159453,55.64654467532556,255,False,False,False
pneumonia,train,160.89154747799594,53.833953235816836,255,False,False,False
pneumonia,train,118.59998747266764,60.46045489411944,255,False,False,False
pneumonia,train,140.83732483878967,45.84717403058811,255,False,False,False
pneumonia,train,105.42253031870426,69.95045803392006,255,False,False,False
pneumonia,train,146.92512771354757,55.875504844606446,255,False,False,False
pneumonia,train,122.99794602173151,57.57199188145768,255,False,False,False
pneumonia,train,138.43085347149483,66.45779295139754,255,False,False,False
pneumonia,train,125.33746419177236,54.92010847561829,255,False,False,False
pneumonia,train,105.98022913319313,69.32664388956314,255,False,False,False
pneumonia,train,137.2969953117238,72.39481531019779,255,False,False,False
pneumonia,train,125.552045412702,63.29478367653609,255,False,False,False
pneumonia,train,110.39670161290323,58.05868338620845,255,False,False,False
pneumonia,train,126.25300507431233,58.70760358673871,255,False,False,False
pneumonia,train,121.33903569981543,57.14324176820578,197,False,False,False
pneumonia,train,132.83141059027778,49.17969246951075,255,False,False,False
pneumonia,train,129.11601684902655,60.793668998763245,255,False,False,False
pneumonia,train,101.86860262450963,57.61073709434092,255,False,False,False
pneumonia,train,140.66015230429292,75.91707662698764,255,False,False,False
pneumonia,train,77.36810582666801,40.562706628163625,255,False,False,False
pneumonia,train,127.036753233101,60.059280051040375,255,False,False,False
pneumonia,train,89.2714333717358,43.18918259988392,255,False,False,False
pneumonia,train,138.12657966365316,55.685093256937925,255,False,False,False
pneumonia,train,125.95766870256168,51.20487655535747,255,False,False,False
pneumonia,train,117.47073249530075,72.45785700064695,255,False,False,False
pneumonia,train,126.75281755156075,68.61164150933324,255,False,False,False
pneumonia,train,120.5236788860321,64.9640629489003,255,False,False,False
pneumonia,train,119.16409833796212,55.68638340850071,255,False,False,False
pneumonia,train,129.06882019834197,57.80939422838282,255,False,False,False
pneumonia,train,127.44899345137036,65.65738211300584,255,False,False,False
pneumonia,train,94.00693591979305,56.51749464892439,255,False,False,False
pneumonia,train,121.60545601874041,57.52863064037435,255,False,False,False
pneumonia,train,131.4174217794796,62.05673838014985,255,False,False,False
pneumonia,train,159.16853381267003,31.95279105137936,218,False,False,False
pneumonia,train,141.84767662009415,64.99763328093336,255,False,False,False
pneumonia,train,133.421786806557,57.95895351095144,255,False,False,False
pneumonia,train,122.1510475354549,50.20592180024729,195,False,False,False
pneumonia,train,109.65395869502315,49.702232831989285,255,False,False,False
pneumonia,train,137.17796270084767,62.14108233725814,255,False,False,False
pneumonia,train,115.86755892147482,61.95098549542229,255,False,False,False
pneumonia,train,121.82442491319445,54.84815463406891,255,False,False,False
pneumonia,train,107.28775099989042,72.2138767841203,255,False,False,False
pneumonia,train,143.41812849926973,47.99274709335379,255,False,False,False
pneumonia,train,151.51314970692752,53.760325433874414,255,False,False,False
pneumonia,train,92.84123131141499,62.752217755139796,255,False,False,False
pneumonia,train,137.7294904087525,58.99755530622878,255,False,False,False
pneumonia,train,127.73709566735515,59.079689535345445,255,False,False,False
pneumonia,train,132.01645280612246,64.96228251029999,255,False,False,False
pneumonia,train,133.5151750251549,59.82577860780066,255,False,False,False
pneumonia,train,119.29462555081139,61.32631946849657,255,False,False,False
pneumonia,train,138.91835,73.12397786867251,255,False,False,False
pneumonia,train,152.26187476924866,65.50924284201346,254,False,False,False
pneumonia,train,103.62174738981254,59.238416283487645,255,False,False,False
pneumonia,train,110.74807346101619,62.586584451195975,255,False,False,False
pneumonia,train,130.81903113183992,55.1434572503033,255,False,False,False
pneumonia,train,117.696870395773,54.32037258921165,255,False,False,False
pneumonia,train,113.11535199065119,76.98778328433204,255,False,False,False
pneumonia,train,114.56915565407024,64.45446108693105,255,False,False,False
pneumonia,train,102.544656764575,49.5204850862952,255,False,False,False
pneumonia,train,138.23308910749344,65.06877683896225,255,False,False,False
pneumonia,train,128.34748995638142,49.59134472558542,255,False,False,False
pneumonia,train,131.5544621145131,74.11588754315655,255,False,False,False
pneumonia,train,122.659880729316,46.05062176600245,204,False,False,False
pneumonia,train,104.41899989105568,70.31166065084491,255,False,False,False
pneumonia,train,102.3473698339421,45.53169987470775,255,False,False,False
pneumonia,train,179.00796561535495,35.17614910723792,255,False,False,False
pneumonia,train,123.22336930028499,53.97792714548977,255,False,False,False
pneumonia,train,153.87747363523573,49.78383089940655,255,False,False,False
pneumonia,train,118.5004999829793,52.58586845008906,255,False,False,False
pneumonia,train,120.66219112881447,71.48695224172464,255,False,False,False
pneumonia,train,126.56744536668707,70.1811307541134,255,False,False,False
pneumonia,train,108.5546350216168,48.79819214153896,255,False,False,False
pneumonia,train,126.32634941149941,57.955390983215935,255,False,False,False
pneumonia,train,122.36861251357891,52.3412328460329,255,False,False,False
pneumonia,train,87.44854748113042,61.19070572838621,255,False,False,False
pneumonia,train,128.28957095286884,57.050241897759726,255,False,False,False
pneumonia,train,119.92620894160584,41.2455734717985,255,False,False,False
pneumonia,train,109.14153595660915,58.47358372858657,255,False,False,False
pneumonia,train,121.5041106716845,57.70735267710018,255,False,False,False
pneumonia,train,138.0382573917549,59.15015494897471,255,False,False,False
pneumonia,train,119.50856040511214,49.53342055211681,255,False,False,False
pneumonia,train,129.52282393292683,70.90801994724157,255,False,False,False
tuberculosis,test,145.67410714285714,39.34399263999356,242,False,False,False
tuberculosis,test,132.99383544921875,45.762625449417826,255,False,False,False
tuberculosis,test,128.3514404296875,65.9599924638816,234,False,False,False
tuberculosis,test,82.37928771972656,53.65459673514485,195,False,False,False
tuberculosis,test,111.93092830882352,60.74986756064404,248,False,False,False
tuberculosis,test,167.71230697631836,53.70149377401253,253,False,False,False
tuberculosis,test,162.04489135742188,33.73713267663152,194,False,False,False
tuberculosis,test,121.16848754882812,52.830337392047845,255,False,False,False
tuberculosis,test,88.64993286132812,57.80235127345282,198,False,False,False
tuberculosis,test,156.31109619140625,42.14851341130241,227,False,False,False
tuberculosis,test,112.02241134643555,66.86828640427318,252,False,False,False
tuberculosis,test,136.9423874407583,49.47621133993266,211,False,False,False
tuberculosis,test,153.41043090820312,51.20808806751272,228,False,False,False
tuberculosis,test,133.09296035766602,56.52347049015604,255,False,False,False
tuberculosis,test,104.81232533028455,53.10024364486627,229,False,False,False
tuberculosis,test,175.9595184326172,30.068710377843736,207,False,False,False
tuberculosis,test,135.1725414691943,34.98483980908694,223,False,False,False
tuberculosis,test,152.99241256713867,34.36776645686118,193,False,False,False
tuberculosis,test,138.60878258293837,42.379228142582114,194,False,False,False
tuberculosis,test,180.57820892333984,47.05225116077792,254,False,False,False
tuberculosis,test,126.38645935058594,75.51783139121945,255,False,False,False
tuberculosis,test,107.81278610229492,34.44549916842723,255,False,False,False
tuberculosis,test,103.76224899291992,63.88936109161841,255,False,False,False
tuberculosis,test,101.63108317057292,47.951438802376074,182,False,False,False
tuberculosis,test,129.61952209472656,52.745983933929274,255,False,False,False
tuberculosis,test,121.77075576782227,62.840897294936404,255,False,False,False
tuberculosis,test,154.443703125,47.40819271931662,246,False,False,False
tuberculosis,test,132.87865218495935,56.92555387750417,206,False,False,False
tuberculosis,test,139.58251190185547,69.37663718737124,252,False,False,False
tuberculosis,test,117.17218017578125,66.72924883534691,255,False,False,False
tuberculosis,test,136.6894434079602,55.07213216191434,232,False,False,False
tuberculosis,test,139.13232421875,74.47660603547492,255,False,False,False
tuberculosis,test,126.23883664099526,45.27732757503863,191,False,False,False
tuberculosis,test,151.52175281398104,36.2076512622843,226,False,False,False
tuberculosis,test,132.23870849609375,60.59688932842375,251,False,False,False
tuberculosis,test,75.2103385925293,87.05987245033627,255,False,False,False
tuberculosis,test,118.61554336547852,72.58656999533875,251,False,False,False
tuberculosis,test,176.58094787597656,43.76780182805986,248,False,False,False
tuberculosis,test,156.11758422851562,67.50853125972812,255,False,False,False
tuberculosis,test,142.08449935913086,63.175214175028316,255,False,False,False
tuberculosis,test,130.53684997558594,50.521901585197455,255,False,False,False
tuberculosis,test,145.21827697753906,54.568630374574866,255,False,False,False
tuberculosis,test,105.17753601074219,68.35353204588266,226,False,False,False
tuberculosis,test,184.2403678894043,53.91032222429036,246,False,False,False
tuberculosis,test,97.83819699754902,54.64099997254059,216,False,False,False
tuberculosis,test,107.24624633789062,68.13705428140284,255,False,False,False
tuberculosis,test,149.88851928710938,73.34870790742892,255,False,False,False
tuberculosis,test,87.31352233886719,66.42241727098586,247,False,False,False
tuberculosis,test,153.9509735107422,57.629845733183245,244,False,False,False
tuberculosis,test,126.41414320764463,46.70469325895267,251,False,False,False
tuberculosis,test,142.12820275473933,45.15438998652138,210,False,False,False
tuberculosis,test,120.6296615600586,50.45245626663172,239,False,False,False
tuberculosis,test,142.19925577606634,38.12446983405029,255,False,False,False
tuberculosis,test,103.72100448608398,62.96589640109013,255,False,False,False
tuberculosis,test,119.39030456542969,43.933888688688505,255,False,False,False
tuberculosis,test,143.87052408854166,40.283158131994945,255,False,False,False
tuberculosis,test,143.89617919921875,61.65238020674742,246,False,False,False
tuberculosis,test,118.46514129638672,67.41781788484903,254,False,False,False
tuberculosis,test,128.46629333496094,59.947514471428576,255,False,False,False
tuberculosis,test,126.71463012695312,62.73657751871806,246,False,False,False
tuberculosis,test,100.03028869628906,32.12473457361856,159,False,False,False
tuberculosis,test,134.24806213378906,62.3935255474577,255,False,False,False
tuberculosis,test,155.88673588267545,67.22087785396683,228,False,False,False
tuberculosis,test,129.61946460308056,50.15401433149754,255,False,False,False
tuberculosis,test,105.45573806762695,83.58019299085264,255,False,False,False
tuberculosis,test,69.63997993119266,53.47819559314506,255,True,False,False
tuberculosis,test,171.63059997558594,58.674819072847065,255,False,False,False
tuberculosis,test,135.85603165938863,50.008667866858595,222,False,False,False
tuberculosis,test,143.5902976989746,58.143977672666026,250,False,False,False
tuberculosis,test,102.56267929077148,71.52561646833021,249,False,False,False
tuberculosis,test,146.29389440165878,53.689439014712754,232,False,False,False
tuberculosis,test,122.42720031738281,33.71445716723333,255,False,False,False
tuberculosis,test,124.41499328613281,68.90039357903127,251,False,False,False
tuberculosis,test,96.16233825683594,71.76108259501682,255,False,False,False
tuberculosis,test,123.27493667602539,68.07409253950331,253,False,False,False
tuberculosis,test,100.80995178222656,61.25667550584537,235,False,False,False
tuberculosis,test,116.122802734375,65.70986487284516,233,False,False,False
tuberculosis,test,115.86554718017578,62.23060449994439,255,False,False,False
tuberculosis,test,114.74873352050781,77.91063631821282,255,False,False,False
tuberculosis,test,128.89671325683594,64.59123742307314,255,False,False,False
tuberculosis,test,170.4678428613744,24.367475955894353,213,False,False,False
tuberculosis,test,132.449796875,44.546621767494784,238,False,False,False
tuberculosis,test,188.47969436645508,48.80806376611117,255,False,False,False
tuberculosis,test,166.34532165527344,46.58104608261485,237,False,False,False
tuberculosis,test,121.09678290142277,56.55730154942609,239,False,False,False
tuberculosis,test,149.0259552001953,50.89876439634516,233,False,False,False
tuberculosis,test,114.71639251708984,69.00206081569395,255,False,False,False
tuberculosis,test,141.59042358398438,73.94026517105341,255,False,False,False
tuberculosis,test,114.72167104535399,49.54370665800516,174,False,False,False
tuberculosis,test,136.917236328125,68.10151680195071,252,False,False,False
tuberculosis,test,139.56039428710938,76.68203628433275,254,False,False,False
tuberculosis,test,171.22230529785156,65.52290400781426,255,False,False,False
tuberculosis,test,110.42213821411133,53.49981649360517,255,False,False,False
tuberculosis,test,142.72247314453125,46.26631138239123,255,False,False,False
tuberculosis,test,121.01192239336493,42.042478343054476,185,False,False,False
tuberculosis,test,164.38418246445497,35.09313771487579,208,False,False,False
tuberculosis,test,141.7057342529297,76.339463286445,255,False,False,False
tuberculosis,test,88.90254878997803,58.76218384512317,255,False,False,False
tuberculosis,test,127.00775527954102,61.1742372015047,248,False,False,False
tuberculosis,test,132.66028594970703,63.90252710831456,255,False,False,False
tuberculosis,test,135.7272491455078,39.32212036579658,255,False,False,False
tuberculosis,test,134.01869419642858,70.89796986793321,255,False,False,False
tuberculosis,test,102.72741448045268,54.003489787209965,228,False,False,False
tuberculosis,test,157.0303077697754,32.50110402534187,229,False,False,False
tuberculosis,test,112.98538896276595,41.448022868195835,222,False,False,False
tuberculosis,test,116.17523193359375,47.31194134949157,255,False,False,False
tuberculosis,test,161.43346415876778,37.070581133835965,231,False,False,False
tuberculosis,test,157.32920837402344,44.65541392232315,220,False,False,False
tuberculosis,test,136.43623565821255,53.12183290863074,237,False,False,False
tuberculosis,test,154.23152923583984,48.88971972709806,255,False,False,False
tuberculosis,test,148.04038619995117,35.823623683566645,235,False,False,False
tuberculosis,test,132.11734008789062,43.96992464510215,255,False,False,False
tuberculosis,test,177.95741271972656,28.086925220294138,157,False,False,False
tuberculosis,test,149.01974487304688,41.06085544587591,244,False,False,False
tuberculosis,test,109.51646423339844,72.13181744597787,242,False,False,False
tuberculosis,test,149.5343780517578,53.99465697611122,255,False,False,False
tuberculosis,test,134.61713196090048,52.56896193360414,228,False,False,False
tuberculosis,test,85.73098850250244,55.17600518920434,255,False,False,False
tuberculosis,test,128.9436912536621,72.02439519611971,250,False,False,False
tuberculosis,test,162.84300231933594,57.40786302665644,254,False,False,False
tuberculosis,test,171.99840927124023,60.20976567494625,252,False,False,False
tuberculosis,test,122.68295338114754,50.146426411573046,249,False,False,False
tuberculosis,test,121.75373458862305,53.618566125988245,250,False,False,False
tuberculosis,test,108.65315246582031,43.923944858772536,199,False,False,False
tuberculosis,test,146.95489501953125,44.08474211966691,245,False,False,False
tuberculosis,test,123.16511535644531,50.05192010825917,255,False,False,False
tuberculosis,test,115.1716423034668,68.43640648525263,255,False,False,False
tuberculosis,test,153.43568572274881,41.38760631023258,208,False,False,False
tuberculosis,test,116.33430480957031,57.10361161655758,255,False,False,False
tuberculosis,test,140.63375854492188,47.416460878223646,221,False,False,False
tuberculosis,test,156.07147054756638,67.7922196374424,250,False,False,False
tuberculosis,test,171.00667475728156,79.8145517297833,255,False,False,False
tuberculosis,test,153.50244140625,48.429420887680436,214,False,False,False
tuberculosis,test,117.9392141350211,70.92199509238672,254,False,False,False
tuberculosis,test,156.50070190429688,46.0665104178262,188,False,False,False
tuberculosis,test,106.5408935546875,67.70977556491147,255,False,False,False
tuberculosis,test,172.04725646972656,49.22468925702903,252,False,False,False
tuberculosis,test,109.2957649230957,68.89117323328978,254,False,False,False
tuberculosis,test,108.57183456420898,67.80238122734421,255,False,False,False
tuberculosis,test,148.61765032582937,31.472268884786214,213,False,False,False
tuberculosis,test,124.76098251342773,63.601072264015855,250,False,False,False
tuberculosis,test,121.60191156914894,53.725770018046966,255,False,False,False
tuberculosis,test,178.52228546142578,62.14548545541396,255,False,False,False
tuberculosis,test,129.42570877075195,68.33897623040241,253,False,False,False
tuberculosis,test,140.340306122449,70.63108454308782,251,False,False,False
tuberculosis,test,81.71453857421875,72.4191639879832,223,False,False,False
tuberculosis,test,159.7550277709961,31.13548723349569,196,False,False,False
tuberculosis,test,111.66191864013672,50.990131814752274,255,False,False,False
tuberculosis,test,129.95328521728516,58.47313692667328,255,False,False,False
tuberculosis,test,186.57740299170615,20.022735142337385,161,False,False,False
tuberculosis,test,157.28146362304688,44.27353919231742,204,False,False,False
tuberculosis,test,101.82174682617188,64.91072168015421,247,False,False,False
tuberculosis,test,156.3873291015625,54.23511888710426,224,False,False,False
tuberculosis,test,154.8215103149414,56.38889009567724,245,False,False,False
tuberculosis,test,126.52738952636719,60.86056802873797,233,False,False,False
tuberculosis,test,101.69714546203613,60.75442264059176,255,False,False,False
tuberculosis,test,166.85785693127963,27.727497916818272,183,False,False,False
tuberculosis,test,143.77753507653063,60.44144721863744,231,False,False,False
tuberculosis,test,121.6390513921801,39.00724636874467,255,False,False,False
tuberculosis,test,161.83766174316406,37.95866713698908,159,False,False,False
tuberculosis,test,158.1904296875,43.104538892733935,227,False,False,False
tuberculosis,test,110.36447525024414,65.16860630212258,255,False,False,False
tuberculosis,test,81.9247055053711,57.65154060089426,255,False,False,False
tuberculosis,test,111.37630081176758,73.00404354044015,255,False,False,False
tuberculosis,test,151.48211669921875,62.47426106245562,253,False,False,False
tuberculosis,test,158.34718704223633,55.04027755717656,255,False,False,False
tuberculosis,test,145.98591995239258,75.88998488919655,239,False,False,False
tuberculosis,test,114.82272338867188,36.716710673158026,250,False,False,False
tuberculosis,test,88.76515920141487,59.504097719414794,255,False,False,False
tuberculosis,test,157.17483520507812,60.818518501035776,255,False,False,False
tuberculosis,test,119.9447021484375,60.57192042484911,223,False,False,False
tuberculosis,test,102.54006958007812,93.17196218942468,255,False,False,False
tuberculosis,test,119.01776123046875,42.11926381269802,255,False,False,False
tuberculosis,test,151.69447326660156,48.49792939132797,255,False,False,False
tuberculosis,test,114.23041152954102,68.4478975917266,255,False,False,False
tuberculosis,test,168.81806564331055,42.02058732614691,214,False,False,False
tuberculosis,test,121.07263565063477,50.373175498335755,255,False,False,False
tuberculosis,test,139.9664173578199,41.84928719152062,255,False,False,False
tuberculosis,test,147.06218338012695,66.63402478639809,253,False,False,False
tuberculosis,test,95.24409484863281,85.87900550215886,255,False,False,False
tuberculosis,test,142.3070526123047,47.6769873842917,255,False,False,False
tuberculosis,test,153.01901245117188,43.69502096386452,167,False,False,False
tuberculosis,test,150.33987045288086,66.15969296907683,252,False,False,False
tuberculosis,test,108.2827495556872,45.1405549471994,184,False,False,False
tuberculosis,test,153.99280548095703,48.07637426605661,255,False,False,False
tuberculosis,test,158.3415069580078,65.66000528122015,255,False,False,False
tuberculosis,test,125.34030151367188,47.82953663928615,193,False,False,False
tuberculosis,test,115.09303283691406,56.78171325780723,248,False,False,False
tuberculosis,test,120.42149390243902,61.79346118257762,251,False,False,False
tuberculosis,test,165.45199584960938,66.53587887583119,255,False,False,False
tuberculosis,test,163.30780029296875,55.05209935487531,252,False,False,False
tuberculosis,test,85.9742956161499,56.09316715534632,255,False,False,False
tuberculosis,test,118.19889831542969,64.80533016328913,255,False,False,False
tuberculosis,test,164.55205535888672,54.350965345404894,250,False,False,False
tuberculosis,test,73.1826400756836,64.66173719522781,255,False,False,False
tuberculosis,test,130.528046189693,70.73830547861466,231,False,False,False
tuberculosis,test,117.06237030029297,68.17880913208856,251,False,False,False
tuberculosis,test,147.5268783569336,55.949243725363786,255,False,False,False
tuberculosis,test,173.5447841026971,38.412159625457335,189,False,False,False
tuberculosis,test,120.04106521606445,75.88606131134652,255,False,False,False
normal,test,118.08150863647461,73.85912753811505,252,False,False,False
normal,test,119.21639156341553,71.36430757875739,255,False,False,False
normal,test,113.01577377319336,74.96941473771858,249,False,False,False
normal,test,123.54987239837646,55.701411605724616,255,False,False,False
normal,test,138.4988339640269,61.85355504674708,255,False,False,False
normal,test,112.69226837158203,61.66854067044724,252,False,False,False
normal,test,121.55919933319092,45.85435523562423,255,False,False,False
normal,test,132.02921390533447,65.32133597943134,255,False,False,False
normal,test,108.3279800415039,54.22746990102925,255,False,False,False
normal,test,110.81139850616455,67.69545142335909,255,False,False,False
normal,test,116.48416805267334,73.5054884384288,255,False,False,False
normal,test,142.61778259277344,46.69900993198921,255,False,False,False
normal,test,141.98498439788818,73.87012340747683,255,False,False,False
normal,test,115.58153995931366,62.922112409016464,255,False,False,False
normal,test,129.2435007095337,68.9960978566112,255,False,False,False
normal,test,145.89873123168945,51.38358343284828,255,False,False,False
normal,test,120.12319946289062,73.53295640047993,255,False,False,False
normal,test,107.64142799377441,70.111536773628,255,False,False,False
normal,test,157.28522491455078,61.563038152153524,249,False,False,False
normal,test,115.22513580322266,71.90127685365896,255,False,False,False
normal,test,124.92320251464844,47.367983010547874,255,False,False,False
normal,test,111.62015342712402,60.80105763781061,255,False,False,False
normal,test,123.78598022460938,53.803675926389936,255,False,False,False
normal,test,148.41989517211914,61.98355663973738,255,False,False,False
normal,test,171.7165641784668,52.81515873409331,254,False,False,False
normal,test,127.12536239624023,68.24619618573331,255,False,False,False
normal,test,118.79568862915039,68.51879993176387,253,False,False,False
normal,test,92.65738105773926,74.83261345394752,255,False,False,False
normal,test,125.41465759277344,50.772195508868,255,False,False,False
normal,test,147.76332187652588,64.62894434600989,254,False,False,False
normal,test,155.99365615844727,55.42495157002053,254,False,False,False
normal,test,166.8873634338379,45.01102266650012,250,False,False,False
normal,test,118.72620488823185,64.55568466510846,255,False,False,False
normal,test,109.61909103393555,37.07664223000393,241,False,False,False
normal,test,134.75200653076172,72.54368506261805,252,False,False,False
normal,test,122.42929744720459,45.67202755970591,255,False,False,False
normal,test,123.04541012470116,57.51187616612484,255,False,False,False
normal,test,150.30825996398926,73.7112767207718,255,False,False,False
normal,test,119.72046661376953,77.39855339345858,255,False,False,False
normal,test,129.43513870239258,68.30329086517041,253,False,False,False
normal,test,135.19077682495117,69.20379838331773,251,False,False,False
normal,test,122.2785758972168,69.46157920541374,255,False,False,False
normal,test,182.00170516967773,44.16271459850877,254,False,False,False
normal,test,153.9289894104004,63.31381549994794,251,False,False,False
normal,test,115.48426087774637,66.86048047208386,255,False,False,False
normal,test,172.9833221435547,47.17460361447249,255,False,False,False
normal,test,169.77315711975098,53.90150704744188,255,False,False,False
normal,test,108.08644485473633,70.84474470380077,255,False,False,False
normal,test,129.8704710006714,61.44129929183378,255,False,False,False
normal,test,122.36213493347168,64.57092543295684,255,False,False,False
normal,test,114.04663181304932,53.3212794923998,255,False,False,False
normal,test,133.9205318331306,57.77840947433212,255,False,False,False
normal,test,116.61604996061385,64.90608337060897,255,False,False,False
normal,test,159.79306030273438,47.31646631001902,255,False,False,False
normal,test,135.82777786254883,61.85117782196493,255,False,False,False
normal,test,123.19819641113281,73.36231124594342,253,False,False,False
normal,test,119.12533569335938,68.90612621257733,253,False,False,False
normal,test,146.76745510101318,62.14052611145243,255,False,False,False
normal,test,124.14298152923584,63.267984616804334,255,False,False,False
normal,test,127.20203399658203,70.91389358567223,255,False,False,False
normal,test,169.06917190551758,60.49735128754911,254,False,False,False
normal,test,113.0165958404541,71.75950990981039,255,False,False,False
normal,test,140.4973932096319,55.40157926463571,255,False,False,False
normal,test,91.07292175292969,70.3490760994095,255,False,False,False
normal,test,125.61868000030518,71.15662441811784,255,False,False,False
normal,test,112.20629501342773,66.2114542053253,255,False,False,False
normal,test,130.15532684326172,61.07368991121564,255,False,False,False
normal,test,131.6735963821411,62.068972465587095,255,False,False,False
normal,test,125.51666736602783,68.93702568039349,255,False,False,False
normal,test,132.99726486206055,46.48292322439591,255,False,False,False
normal,test,125.20269775390625,73.78686257670488,252,False,False,False
normal,test,148.97754573822021,72.05809931499587,255,False,False,False
normal,test,104.9132776260376,74.80519749655903,255,False,False,False
normal,test,120.23273372650146,61.81197597558576,255,False,False,False
normal,test,101.14036178588867,74.00942660908365,255,False,False,False
normal,test,140.28868007659912,68.94796062573,255,False,False,False
normal,test,64.27498435974121,82.86949281222068,255,True,False,False
normal,test,153.6472586908284,49.37867867778221,255,False,False,False
normal,test,112.93620872497559,69.39194429377595,255,False,False,False
normal,test,134.30360507965088,64.57875669831412,255,False,False,False
normal,test,102.10531616210938,42.4384006154739,213,False,False,False
normal,test,117.25159740447998,64.65332137324668,255,False,False,False
normal,test,119.14787292480469,50.34358329357742,255,False,False,False
normal,test,113.00176239013672,68.6032833677612,255,False,False,False
